iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,2021-07-05,1421931.0,573.0,480.143,26369.0,8.0,18.571,36977.138,14.901,12.486,685.723,0.208,0.483,0.79,302.0,7.853,800.0,20.804,,,,,37043785.0,97375.0,970.876,2.552,57114.0,1.497,0.0084,119.0,tests performed,39970899.0,26078871.0,13889860.0,2168.0,601825.0,501629.0,103.94,67.82,36.12,0.01,13045.0,46955.0,0.122,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-06,1422336.0,405.0,448.286,26382.0,13.0,15.286,36987.67,10.532,11.658,686.061,0.338,0.398,0.8,288.0,7.489,790.0,20.544,,,,,37086569.0,42784.0,971.997,1.121,54428.0,1.426,0.0082,121.4,tests performed,40453839.0,26121110.0,14330027.0,2702.0,482940.0,486578.0,105.2,67.93,37.27,0.01,12653.0,44774.0,0.116,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-07,1422896.0,560.0,449.714,26388.0,6.0,13.143,37002.233,14.563,11.695,686.217,0.156,0.342,0.82,279.0,7.255,780.0,20.284,,,,,37148758.0,62189.0,973.627,1.63,54338.0,1.424,0.0083,120.8,tests performed,40957721.0,26164313.0,14790602.0,2806.0,503882.0,471806.0,106.51,68.04,38.46,0.01,12269.0,42884.0,0.112,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-08,1423419.0,523.0,485.0,26406.0,18.0,13.0,37015.833,13.601,12.612,686.685,0.468,0.338,0.83,275.0,7.151,723.0,18.802,,,,,37215006.0,66248.0,975.363,1.736,54350.0,1.424,0.0089,112.1,tests performed,41579958.0,26224382.0,15352673.0,2903.0,622237.0,494552.0,108.13,68.2,39.92,0.01,12861.0,45589.0,0.119,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-09,1423953.0,534.0,467.571,26420.0,14.0,11.571,37029.72,13.887,12.159,687.049,0.364,0.301,0.84,272.0,7.073,701.0,18.229,,,,,37279413.0,64407.0,977.052,1.688,54548.0,1.43,0.0086,116.7,tests performed,42126651.0,26275379.0,15848288.0,2984.0,546693.0,491541.0,109.55,68.33,41.21,0.01,12782.0,44820.0,0.117,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-10,1424300.0,347.0,462.143,26429.0,9.0,11.429,37038.744,9.024,12.018,687.283,0.234,0.297,0.85,275.0,7.151,714.0,18.567,,,,,37328076.0,48663.0,978.327,1.275,55108.0,1.444,0.0084,119.2,tests performed,42492957.0,26309545.0,16180347.0,3065.0,366306.0,492184.0,110.5,68.42,42.08,0.01,12799.0,45314.0,0.118,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-11,1424569.0,269.0,458.714,26437.0,8.0,10.857,37045.739,6.995,11.929,687.491,0.208,0.282,0.86,279.0,7.255,701.0,18.229,,,,,37332815.0,4739.0,978.451,0.124,55201.0,1.447,0.0083,120.3,tests performed,42779071.0,26337072.0,16438882.0,3117.0,286114.0,487142.0,111.25,68.49,42.75,0.01,12668.0,44910.0,0.117,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,14423.2,3.15,0.75,378.01587
CAN,North America,Canada,2021-07-12,1425023.0,454.0,441.714,26440.0,3.0,10.143,37057.545,11.806,11.487,687.569,0.078,0.264,0.87,259.0,6.735,680.0,17.683,,,,,37454055.0,121240.0,981.629,3.178,58610.0,1.536,0.0075,132.7,tests performed,43284059.0,26390857.0,16890050.0,3152.0,504988.0,473309.0,112.56,68.63,43.92,0.01,12308.0,44569.0,0.116,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-13,1425388.0,365.0,436.0,26451.0,11.0,9.857,37067.037,9.492,11.338,687.855,0.286,0.256,0.89,249.0,6.475,662.0,17.215,,,,,37564476.0,110421.0,984.523,2.894,68272.0,1.789,0.0064,156.6,tests performed,43700000.0,26429380.0,17267411.0,3209.0,415941.0,463737.0,113.64,68.73,44.9,0.01,12059.0,44039.0,0.115,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-14,1425712.0,324.0,402.286,26459.0,8.0,10.143,37075.463,8.426,10.461,688.063,0.208,0.264,0.9,237.0,6.163,645.0,16.773,,,,,37613760.0,49284.0,985.814,1.292,66429.0,1.741,0.0061,165.1,tests performed,44126923.0,26473371.0,17650271.0,3281.0,426923.0,452743.0,114.75,68.84,45.9,0.01,11774.0,44151.0,0.115,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-15,1426159.0,447.0,391.429,26473.0,14.0,9.571,37087.087,11.624,10.179,688.427,0.364,0.249,0.93,224.0,5.825,626.0,16.279,,,,,37679387.0,65627.0,987.534,1.72,66340.0,1.739,0.0059,169.5,tests performed,44565898.0,26519006.0,18043538.0,3354.0,438975.0,426563.0,115.89,68.96,46.92,0.01,11093.0,42089.0,0.109,69.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-16,1426525.0,366.0,367.429,26490.0,17.0,10.0,37096.605,9.518,9.555,688.869,0.442,0.26,0.95,211.0,5.487,595.0,15.473,,,,,37747547.0,68160.0,989.321,1.786,66876.0,1.753,0.0055,182.0,tests performed,44998433.0,26565104.0,18429910.0,3419.0,432535.0,410255.0,117.02,69.08,47.93,0.01,10669.0,41389.0,0.108,60.65,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-17,1426872.0,347.0,367.429,26494.0,4.0,9.286,37105.628,9.024,9.555,688.973,0.104,0.241,0.98,209.0,5.435,602.0,15.655,,,,,37794221.0,46674.0,990.544,1.223,66592.0,1.745,0.0055,181.2,tests performed,45300763.0,26598014.0,18699268.0,3481.0,302330.0,401115.0,117.8,69.17,48.63,0.01,10431.0,41210.0,0.107,65.41,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-18,1427163.0,291.0,370.571,26501.0,7.0,9.143,37113.196,7.567,9.637,689.155,0.182,0.238,1.01,210.0,5.461,607.0,15.785,,,,,37798244.0,4023.0,990.65,0.105,66490.0,1.743,0.0056,179.4,tests performed,45526474.0,26621964.0,18900966.0,3544.0,225711.0,392486.0,118.39,69.23,49.15,0.01,10207.0,40699.0,0.106,65.36,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,14490.7,3.13,1.27,379.78497
CAN,North America,Canada,2021-07-19,1427728.0,565.0,386.429,26505.0,4.0,9.286,37127.888,14.693,10.049,689.259,0.104,0.241,1.03,205.0,5.331,586.0,15.239,,,,,37907486.0,109242.0,993.513,2.863,64776.0,1.698,0.006,167.6,tests performed,45952918.0,26665017.0,19284338.0,3563.0,426444.0,381266.0,119.5,69.34,50.15,0.01,9915.0,39166.0,0.102,65.27,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-20,1428083.0,355.0,385.0,26509.0,4.0,8.286,37137.12,9.232,10.012,689.363,0.104,0.215,1.06,213.0,5.539,570.0,14.823,,,,,37947701.0,40215.0,994.567,1.054,54746.0,1.435,0.007,142.2,tests performed,46288480.0,26701409.0,19583446.0,3625.0,335562.0,369783.0,120.37,69.44,50.93,0.01,9616.0,38861.0,0.101,65.19,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-21,1428621.0,538.0,415.571,26513.0,4.0,7.714,37151.111,13.991,10.807,689.467,0.104,0.201,1.09,214.0,5.565,565.0,14.693,,,,,37994540.0,46839.0,995.794,1.228,54397.0,1.426,0.0076,130.9,tests performed,46674353.0,26741309.0,19929355.0,3689.0,385873.0,363919.0,121.38,69.54,51.83,0.01,9464.0,38277.0,0.1,65.11,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-22,1429015.0,394.0,408.0,26527.0,14.0,7.714,37161.357,10.246,10.61,689.831,0.364,0.201,1.12,209.0,5.435,545.0,14.173,,,,,38054565.0,60025.0,997.367,1.573,53597.0,1.405,0.0076,131.4,tests performed,47056217.0,26783674.0,20268756.0,3787.0,381864.0,355760.0,122.37,69.65,52.71,0.01,9251.0,37810.0,0.098,65.03,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-23,1429610.0,595.0,440.714,26540.0,13.0,7.143,37176.83,15.473,11.461,690.169,0.338,0.186,1.15,196.0,5.097,511.0,13.288,,,,,38111273.0,56708.0,998.854,1.486,51961.0,1.362,0.0085,117.9,tests performed,47411775.0,26824692.0,20583203.0,3880.0,355558.0,344763.0,123.29,69.76,53.53,0.01,8966.0,37084.0,0.096,64.95,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-24,1429984.0,374.0,444.571,26545.0,5.0,7.286,37186.555,9.726,11.561,690.299,0.13,0.189,1.18,188.0,4.889,509.0,13.236,,,,,38147318.0,36045.0,999.798,0.945,50442.0,1.322,0.0088,113.5,tests performed,47661261.0,26855543.0,20801744.0,3974.0,249486.0,337214.0,123.94,69.84,54.09,0.01,8769.0,36790.0,0.096,64.9,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-25,1430278.0,294.0,445.0,26549.0,4.0,6.857,37194.201,7.645,11.572,690.403,0.104,0.178,1.22,191.0,4.967,528.0,13.731,,,,,38151412.0,4094.0,999.906,0.107,50453.0,1.322,0.0088,113.4,tests performed,47858487.0,26878864.0,20975511.0,4112.0,197226.0,333145.0,124.46,69.9,54.55,0.01,8663.0,36700.0,0.095,64.86,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,14656.2,3.13,3.14,384.12253
CAN,North America,Canada,2021-07-26,1431222.0,944.0,499.143,26553.0,4.0,6.857,37218.749,24.549,12.98,690.507,0.104,0.178,1.25,189.0,4.915,514.0,13.367,,,,,38267346.0,115934.0,1002.944,3.038,51409.0,1.347,0.0097,103.0,tests performed,48249836.0,26920580.0,21324842.0,4414.0,391349.0,328131.0,125.47,70.01,55.45,0.01,8533.0,36509.0,0.095,64.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-27,1431816.0,594.0,533.286,26561.0,8.0,7.429,37234.196,15.447,13.868,690.715,0.208,0.193,1.27,185.0,4.811,494.0,12.846,,,,,38306209.0,38863.0,1003.963,1.019,51215.0,1.342,0.0104,96.0,tests performed,48529333.0,26957277.0,21567210.0,4846.0,279497.0,320122.0,126.2,70.1,56.09,0.01,8325.0,36553.0,0.095,64.72,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-28,1432659.0,843.0,576.857,26571.0,10.0,8.286,37256.118,21.922,15.001,690.976,0.26,0.215,1.29,188.0,4.889,499.0,12.976,,,,,38351116.0,44907.0,1005.14,1.177,50939.0,1.335,0.0113,88.3,tests performed,48805138.0,26996532.0,21803352.0,5254.0,275805.0,304398.0,126.92,70.2,56.7,0.01,7916.0,36460.0,0.095,64.66,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-29,1433590.0,931.0,653.571,26577.0,6.0,7.143,37280.329,24.211,16.996,691.132,0.156,0.186,1.31,183.0,4.759,496.0,12.898,,,,,38409370.0,58254.0,1006.666,1.527,50686.0,1.328,0.0129,77.6,tests performed,49075741.0,27036151.0,22033994.0,5596.0,270603.0,288503.0,127.62,70.31,57.3,0.01,7502.0,36068.0,0.094,64.6,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-30,1434495.0,905.0,697.857,26593.0,16.0,7.571,37303.863,23.534,18.148,691.548,0.416,0.197,1.33,171.0,4.447,487.0,12.664,,,,,38466868.0,57498.0,1008.173,1.507,50799.0,1.331,0.0137,72.8,tests performed,49333787.0,27074917.0,22252954.0,5916.0,258046.0,274573.0,128.29,70.41,57.87,0.02,7140.0,35746.0,0.093,64.55,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-07-31,1434967.0,472.0,711.857,26599.0,6.0,7.714,37316.138,12.274,18.512,691.704,0.156,0.201,1.34,160.0,4.161,475.0,12.352,,,,,38529118.0,62250.0,1009.805,1.632,54543.0,1.43,0.0131,76.6,tests performed,49515689.0,27101086.0,22408293.0,6310.0,181902.0,264918.0,128.76,70.48,58.27,0.02,6889.0,35078.0,0.091,64.51,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-01,1435347.0,380.0,724.143,26601.0,2.0,7.429,37326.02,9.882,18.831,691.756,0.052,0.193,1.36,162.0,4.213,482.0,12.534,,,,,38577856.0,48738.0,1011.082,1.277,60921.0,1.597,0.0119,84.1,tests performed,49661157.0,27121797.0,22532796.0,6564.0,145468.0,257524.0,129.14,70.53,58.6,0.02,6697.0,34705.0,0.09,64.48,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,14899.7,3.14,4.59,390.5044
CAN,North America,Canada,2021-08-02,1435683.0,336.0,637.286,26602.0,1.0,7.0,37334.757,8.738,16.573,691.782,0.026,0.182,1.38,168.0,4.369,487.0,12.664,,,,,38617593.0,39737.0,1012.124,1.041,50035.0,1.311,0.0127,78.5,tests performed,49755397.0,27134276.0,22614320.0,6801.0,94240.0,215080.0,129.39,70.56,58.81,0.02,5593.0,30528.0,0.079,64.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-03,1437713.0,2030.0,842.429,26608.0,6.0,6.714,37387.547,52.79,21.907,691.938,0.156,0.175,1.43,170.0,4.421,497.0,12.924,,,,,38652288.0,34695.0,1013.033,0.909,49440.0,1.296,0.017,58.7,tests performed,50034283.0,27173383.0,22853758.0,7142.0,278886.0,214993.0,130.11,70.66,59.43,0.02,5591.0,30872.0,0.08,60.7,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-04,1438806.0,1093.0,878.143,26619.0,11.0,6.857,37415.97,28.423,22.836,692.224,0.286,0.178,1.44,176.0,4.577,517.0,13.445,,,,,38713636.0,61348.0,1014.641,1.608,51789.0,1.357,0.017,59.0,tests performed,50201694.0,27202311.0,22991889.0,7494.0,167411.0,199508.0,130.55,70.74,59.79,0.02,5188.0,29397.0,0.076,60.66,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-05,1440396.0,1590.0,972.286,26638.0,19.0,8.714,37457.318,41.348,25.284,692.718,0.494,0.227,1.45,173.0,4.499,545.0,14.173,,,,,38767873.0,54237.0,1016.062,1.421,51215.0,1.342,0.019,52.7,tests performed,50391400.0,27236780.0,23146737.0,7883.0,189706.0,187951.0,131.04,70.83,60.19,0.02,4888.0,28661.0,0.075,60.63,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-06,1442021.0,1625.0,1075.143,26655.0,17.0,8.857,37499.576,42.258,27.959,693.16,0.442,0.23,1.45,177.0,4.603,516.0,13.419,,,,,38835904.0,68031.0,1017.845,1.783,52719.0,1.382,0.0204,49.0,tests performed,50567095.0,27269140.0,23289584.0,8371.0,175695.0,176187.0,131.5,70.91,60.56,0.02,4582.0,27746.0,0.072,62.84,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-07,1442740.0,719.0,1110.429,26664.0,9.0,9.286,37518.274,18.698,28.877,693.394,0.234,0.241,1.45,175.0,4.551,529.0,13.757,,,,,38888507.0,52603.0,1019.224,1.379,51341.0,1.346,0.0216,46.2,tests performed,50695024.0,27292269.0,23393792.0,8963.0,127929.0,168476.0,131.83,70.97,60.84,0.02,4381.0,27312.0,0.071,62.82,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-08,1443469.0,729.0,1160.286,26670.0,6.0,9.857,37537.231,18.958,30.173,693.55,0.156,0.256,1.45,172.0,4.473,514.0,13.367,,,,,38893417.0,4910.0,1019.353,0.129,45080.0,1.181,0.0257,38.9,tests performed,50795327.0,27309092.0,23476938.0,9297.0,100303.0,162024.0,132.09,71.02,61.05,0.02,4213.0,26756.0,0.07,62.81,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,15176.2,3.17,5.22,397.75116
CAN,North America,Canada,2021-08-09,1446326.0,2857.0,1520.429,26679.0,9.0,11.0,37611.527,74.296,39.539,693.784,0.234,0.286,1.45,179.0,4.655,548.0,14.251,,,,,39024434.0,131017.0,1022.787,3.434,58120.0,1.523,0.0262,38.2,tests performed,50980931.0,27342041.0,23629348.0,9542.0,185604.0,175076.0,132.58,71.1,61.45,0.02,4553.0,29681.0,0.077,61.08,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-10,1447743.0,1417.0,1432.857,26684.0,5.0,10.857,37648.376,36.849,37.261,693.914,0.13,0.282,1.43,187.0,4.863,567.0,14.745,,,,,39070051.0,45617.0,1023.982,1.196,59680.0,1.564,0.024,41.7,tests performed,51117763.0,27368534.0,23739217.0,10012.0,136832.0,154783.0,132.93,71.17,61.73,0.03,4025.0,27879.0,0.072,61.06,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-11,1449822.0,2079.0,1573.714,26689.0,5.0,10.0,37702.44,54.064,40.924,694.044,0.13,0.26,1.43,207.0,5.383,593.0,15.421,,,,,39125185.0,55134.0,1025.427,1.445,58793.0,1.541,0.0268,37.4,tests performed,51255056.0,27396297.0,23848299.0,10460.0,137293.0,150480.0,133.29,71.24,62.02,0.03,3913.0,27712.0,0.072,61.03,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-12,1451984.0,2162.0,1655.429,26693.0,4.0,7.857,37758.663,56.223,43.049,694.148,0.104,0.204,1.42,204.0,5.305,619.0,16.097,,,,,39199157.0,73972.0,1027.366,1.939,61612.0,1.615,0.0269,37.2,tests performed,51407722.0,27428713.0,23968110.0,10899.0,152666.0,145189.0,133.69,71.33,62.33,0.03,3776.0,27419.0,0.071,61.01,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-13,1454422.0,2438.0,1771.571,26699.0,6.0,6.286,37822.063,63.4,46.069,694.304,0.156,0.163,1.41,214.0,5.565,640.0,16.643,,,,,39271289.0,72132.0,1029.256,1.89,62198.0,1.63,0.0285,35.1,tests performed,51555262.0,27462274.0,24081529.0,11459.0,147540.0,141167.0,134.07,71.42,62.62,0.03,3671.0,27591.0,0.072,60.98,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-14,1455494.0,1072.0,1822.0,26702.0,3.0,5.429,37849.94,27.877,47.381,694.382,0.078,0.141,1.4,222.0,5.773,631.0,16.409,,,,,39325874.0,54585.0,1030.687,1.431,62481.0,1.638,0.0292,34.3,tests performed,51671716.0,27485861.0,24173839.0,12016.0,116454.0,139527.0,134.37,71.48,62.86,0.03,3628.0,27656.0,0.072,60.96,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-15,1456423.0,929.0,1850.571,26701.0,,,37874.098,24.159,48.124,694.356,,,1.39,227.0,5.903,653.0,16.981,,,,,39330648.0,4774.0,1030.812,0.125,62462.0,1.637,0.0296,33.8,tests performed,51769704.0,27504592.0,24252725.0,12387.0,97988.0,139197.0,134.63,71.53,63.07,0.03,3620.0,27929.0,0.073,60.95,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,15330.7,3.16,2.9,401.8004
CAN,North America,Canada,2021-08-16,1460340.0,3917.0,2002.0,26705.0,4.0,3.857,37975.959,101.861,52.062,694.46,0.104,0.1,1.38,243.0,6.319,711.0,18.489,,,,,39453066.0,122418.0,1034.021,3.208,61233.0,1.605,0.0327,30.6,tests performed,51934258.0,27537586.0,24384045.0,12627.0,164554.0,136190.0,135.05,71.61,63.41,0.03,3542.0,27935.0,0.073,60.92,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-17,1462314.0,1974.0,2081.571,26720.0,15.0,5.286,38027.293,51.334,54.131,694.85,0.39,0.137,1.36,248.0,6.449,734.0,19.088,,,,,39519480.0,66414.0,1035.761,1.741,64204.0,1.683,0.0324,30.8,tests performed,52071328.0,27566421.0,24491860.0,13047.0,137070.0,136224.0,135.41,71.69,63.69,0.03,3542.0,28270.0,0.074,60.89,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-18,1464910.0,2596.0,2155.429,26762.0,42.0,10.571,38094.802,67.509,56.052,695.942,1.092,0.275,1.35,255.0,6.631,778.0,20.232,,,,,39577444.0,57964.0,1037.28,1.519,64608.0,1.693,0.0334,30.0,tests performed,52196161.0,27596573.0,24586061.0,13527.0,124833.0,134444.0,135.74,71.76,63.94,0.04,3496.0,28611.0,0.074,60.87,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-19,1467812.0,2902.0,2261.143,26784.0,22.0,13.143,38170.268,75.466,58.801,696.515,0.572,0.342,1.34,269.0,6.995,830.0,21.584,,,,,39653674.0,76230.0,1039.278,1.998,64931.0,1.702,0.0348,28.7,tests performed,52333544.0,27633698.0,24685766.0,14080.0,137383.0,132260.0,136.09,71.86,64.2,0.04,3439.0,29284.0,0.076,60.85,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-20,1470842.0,3030.0,2345.714,26790.0,6.0,13.143,38249.063,78.795,61.0,696.671,0.156,0.342,1.33,272.0,7.073,878.0,22.832,,,,,39731231.0,77557.0,1041.311,2.033,65706.0,1.722,0.0357,28.0,tests performed,52461684.0,27670465.0,24776703.0,14516.0,128140.0,129489.0,136.43,71.96,64.43,0.04,3367.0,29742.0,0.077,60.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-21,1472306.0,1464.0,2401.714,26791.0,1.0,12.857,38287.134,38.071,62.456,696.697,0.026,0.334,1.32,225.0,5.851,781.0,20.31,,,,,39810642.0,79411.0,1043.392,2.081,69253.0,1.815,0.0347,28.8,tests performed,52563038.0,27696205.0,24851771.0,15062.0,101354.0,127332.0,136.69,72.02,64.63,0.04,3311.0,30049.0,0.078,60.82,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-22,1473497.0,1191.0,2439.143,26793.0,2.0,13.143,38318.106,30.972,63.43,696.749,0.052,0.342,1.31,240.0,6.241,841.0,21.87,,,,,39875242.0,64600.0,1045.085,1.693,77799.0,2.039,0.0314,31.9,tests performed,52640976.0,27714705.0,24910906.0,15365.0,77938.0,124467.0,136.89,72.07,64.78,0.04,3237.0,30016.0,0.078,60.8,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,15780.2,3.22,8.49,413.58133
